'random', 5, 1, 0, 93
'random', 5, 1, 1, 88
'random', 5, 1, 2, 112
'random', 5, 1, 3, 116
'random', 5, 1, 4, 152
'random', 5, 2, 0, 113
'random', 5, 2, 1, 102
'random', 5, 2, 2, 118
'random', 5, 2, 3, 153
'random', 5, 2, 4, 134
'random', 5, 3, 0, 144
'random', 5, 3, 1, 132
'random', 5, 3, 2, 164
'random', 5, 3, 3, 194
'random', 5, 3, 4, 157
'random', 5, 4, 0, 141
'random', 5, 4, 1, 152
'random', 5, 4, 2, 135
'random', 5, 4, 3, 166
'random', 5, 4, 4, 194
'random', 5, 5, 0, 171
'random', 5, 5, 1, 194
'random', 5, 5, 2, 148
'random', 5, 5, 3, 183
'random', 5, 5, 4, 199
'random', 6, 1, 0, 131
'random', 6, 1, 1, 143
'random', 6, 1, 2, 145
'random', 6, 1, 3, 170
'random', 6, 1, 4, 172
'random', 6, 2, 0, 125
'random', 6, 2, 1, 128
'random', 6, 2, 2, 153
'random', 6, 2, 3, 150
'random', 6, 2, 4, 176
'random', 6, 3, 0, 150
'random', 6, 3, 1, 148
'random', 6, 3, 2, 166
'random', 6, 3, 3, 189
'random', 6, 3, 4, 163
'random', 6, 4, 0, 137
'random', 6, 4, 1, 156
'random', 6, 4, 2, 183
'random', 6, 4, 3, 206
'random', 6, 4, 4, 155
'random', 6, 5, 0, 176
'random', 6, 5, 1, 205
'random', 6, 5, 2, 191
'random', 6, 5, 3, 174
'random', 6, 5, 4, 182
'random', 7, 1, 0, 134
'random', 7, 1, 1, 138
'random', 7, 1, 2, 167
'random', 7, 1, 3, 179
'random', 7, 1, 4, 164
'random', 7, 2, 0, 164
'random', 7, 2, 1, 164
'random', 7, 2, 2, 165
'random', 7, 2, 3, 178
'random', 7, 2, 4, 167
'random', 7, 3, 0, 183
'random', 7, 3, 1, 156
'random', 7, 3, 2, 197
'random', 7, 3, 3, 214
'random', 7, 3, 4, 249
'random', 7, 4, 0, 194
'random', 7, 4, 1, 218
'random', 7, 4, 2, 181
'random', 7, 4, 3, 204
'random', 7, 4, 4, 245
'random', 7, 5, 0, 183
'random', 7, 5, 1, 203
'random', 7, 5, 2, 199
'random', 7, 5, 3, 226
'random', 7, 5, 4, 225
'random', 8, 1, 0, 139
'random', 8, 1, 1, 159
'random', 8, 1, 2, 179
'random', 8, 1, 3, 163
'random', 8, 1, 4, 211
'random', 8, 2, 0, 153
'random', 8, 2, 1, 197
'random', 8, 2, 2, 176
'random', 8, 2, 3, 184
'random', 8, 2, 4, 226
'random', 8, 3, 0, 170
'random', 8, 3, 1, 177
'random', 8, 3, 2, 171
'random', 8, 3, 3, 189
'random', 8, 3, 4, 229
'random', 8, 4, 0, 203
'random', 8, 4, 1, 208
'random', 8, 4, 2, 232
'random', 8, 4, 3, 195
'random', 8, 4, 4, 244
'random', 8, 5, 0, 250
'random', 8, 5, 1, 195
'random', 8, 5, 2, 253
'random', 8, 5, 3, 251
'random', 8, 5, 4, 223
'random', 9, 1, 0, 153
'random', 9, 1, 1, 195
'random', 9, 1, 2, 210
'random', 9, 1, 3, 193
'random', 9, 1, 4, 226
'random', 9, 2, 0, 188
'random', 9, 2, 1, 183
'random', 9, 2, 2, 214
'random', 9, 2, 3, 283
'random', 9, 2, 4, 215
'random', 9, 3, 0, 205
'random', 9, 3, 1, 192
'random', 9, 3, 2, 216
'random', 9, 3, 3, 238
'random', 9, 3, 4, 258
'random', 9, 4, 0, 221
'random', 9, 4, 1, 237
'random', 9, 4, 2, 226
'random', 9, 4, 3, 262
'random', 9, 4, 4, 289
'random', 9, 5, 0, 301
'random', 9, 5, 1, 247
'random', 9, 5, 2, 276
'random', 9, 5, 3, 264
'random', 9, 5, 4, 305
'random', 10, 1, 0, 175
'random', 10, 1, 1, 193
'random', 10, 1, 2, 212
'random', 10, 1, 3, 229
'random', 10, 1, 4, 248
'random', 10, 2, 0, 196
'random', 10, 2, 1, 231
'random', 10, 2, 2, 188
'random', 10, 2, 3, 240
'random', 10, 2, 4, 251
'random', 10, 3, 0, 198
'random', 10, 3, 1, 242
'random', 10, 3, 2, 203
'random', 10, 3, 3, 241
'random', 10, 3, 4, 268
'random', 10, 4, 0, 230
'random', 10, 4, 1, 256
'random', 10, 4, 2, 285
'random', 10, 4, 3, 298
'random', 10, 4, 4, 334
'random', 10, 5, 0, 243
'random', 10, 5, 1, 274
'random', 10, 5, 2, 289
'random', 10, 5, 3, 251
'random', 10, 5, 4, 287
'random', 11, 1, 0, 171
'random', 11, 1, 1, 188
'random', 11, 1, 2, 243
'random', 11, 1, 3, 262
'random', 11, 1, 4, 270
'random', 11, 2, 0, 203
'random', 11, 2, 1, 222
'random', 11, 2, 2, 268
'random', 11, 2, 3, 273
'random', 11, 2, 4, 305
'random', 11, 3, 0, 226
'random', 11, 3, 1, 275
'random', 11, 3, 2, 286
'random', 11, 3, 3, 265
'random', 11, 3, 4, 331
'random', 11, 4, 0, 255
'random', 11, 4, 1, 276
'random', 11, 4, 2, 275
'random', 11, 4, 3, 290
'random', 11, 4, 4, 319
'random', 11, 5, 0, 288
'random', 11, 5, 1, 302
'random', 11, 5, 2, 277
'random', 11, 5, 3, 307
'random', 11, 5, 4, 299
'random', 12, 1, 0, 192
'random', 12, 1, 1, 210
'random', 12, 1, 2, 233
'random', 12, 1, 3, 236
'random', 12, 1, 4, 273
'random', 12, 2, 0, 259
'random', 12, 2, 1, 221
'random', 12, 2, 2, 250
'random', 12, 2, 3, 264
'random', 12, 2, 4, 355
'random', 12, 3, 0, 268
